Title
Distribution of knock-down resistance mutations in Anopheles gambiae molecular forms in west and west-central Africa
Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis
"Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s"
"Comparison of Behavior and Vector Efficiency of Anopheles gambiae and An. arabiensis (Diptera: Culicidae) in Barkedji, a Sahelian Area of Senegal"
"Rift Valley fever outbreak with East-Central African virus lineage in Mauritania, 2003"
Advances and perspectives in the study of the malaria mosquito Anopheles funestus
"Bionomics of Anopheles gambiae Giles, An. arabiensis Patton, An. funestus Giles and An. nili (Theobald)(Diptera: Culicidae) and transmission of Plasmodium falciparum in a Sudano-Guinean zone (Ngari, Senegal)"
Aspects of Bioecology of Two Rift Valley Fever Virus Vectors in Senegal (West Africa): Aedes vexans and Culex poicilipes (Diptera: Culicidae)
"Contribution of Anopheles funestus, An. gambiae and An. nili (Diptera: Culicidae) to the perennial malaria transmission in the southern and western forest areas of Côte d’Ivoire"
"Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission"
Larval ecology of mosquitoes in sylvatic arbovirus foci in southeastern Senegal
Bionomics of malaria vectors and relationship with malaria transmission and epidemiology in three physiographic zones in the Senegal River Basin
Insecticide susceptibility of Aedes aegypti populations from Senegal and Cape Verde Archipelago
First attempt to validate the gSG6‐P1 salivary peptide as an immuno‐epidemiological tool for evaluating human exposure to Anopheles funestus bites
Comparisons of human-landing catches and odor-baited entry traps for sampling malaria vectors in Senegal
"Gene flow between chromosomal forms of the malaria vector Anopheles funestus in Cameroon, Central Africa, and its relevance in malaria fighting"
Bionomical and cytogenetic heterogeneities of Anopheles funestus in Senegal
Aedes aegypti in Senegal: genetic diversity and genetic structure of domestic and sylvatic populations
Population structure of the malaria vector Anopheles funestus in Senegal based on microsatellite and cytogenetic data
"Distribution, host preference and infection rates of malaria vectors in Mauritania"
"Systématique et biologie des anophèles vecteurs de Plasmodium en Afrique, données récentes"
Evaluation of antibody response to Plasmodium falciparum in children according to exposure of Anopheles gambiae s.l or Anopheles funestus vectors
"Arboviruses isolated from the Barkedji mosquito-based surveillance system, 2012-2013"
Impact of mosquito bites on asexual parasite density and gametocyte prevalence in asymptomatic chronic Plasmodium falciparum infections and correlation with IgE and IgG titers
ENTOMOLOGIE MÉDICALE
Spatio-temporal analysis of host preferences and feeding patterns of malaria vectors in the sylvo-pastoral area of Senegal: impact of landscape classes
Perspectives and challenges in entomological risk assessment and vector control of chikungunya
Emergences of chikungunya and Zika in Africa
"Population genetic structure of the malaria vector Anopheles funestus, in a recently re-colonized area of the Senegal River basin and human-induced environmental changes"
"First report of Culex (Culex) tritaeniorhynchus Giles, 1901 (Diptera: Culicidae) in the Cape Verde Islands"
Differential acquisition of human antibody responses to Plasmodium falciparum according to intensity of exposure to Anopheles bites
Rift Valley fever dynamics in Senegal: a project for pro-active adaptation and improvement of livestock raising management
"Chromosomal differentiation of Anopheles funestus from Luanda and Huambo Provinces, western and central Angola"
Does economic freedom improve FDI inflows in Sub-Saharan Africa?
"Systématique et biologie des Anopheles vecteurs de Plasmodium en Afrique, données récentes en 2003."
Yellow fever outbreak in central part of Senegal 2002: epidemiological findings
Bionomics of sympatric chromosomal forms of Anopheles funestus (Diptera: Culicidae)
Malaria transmission pattern in an area selected for clinical trials in the Sudanian area of Senegal (West Africa)
Evaluation of the efficiency of bird-baited traps for sampling potential West Nile fever mosquito vectors (Diptera: Culicidae) in Senegal
